Label: Tib-Ant Sampling frequency: 1.000000e+003 Number of points: 23000 X start: 0.000000e+000 Unit: V Domain Unit: s
Label: Gcn-Med Sampling frequency: 1.000000e+003 Number of points: 23000 X start: 0.000000e+000 Unit: V Domain Unit: s
Start Trigger Method: Manual
Stop Trigger Method: Auto
Use Camera: NO
Video File Path: prueba Tib-ant, Gcn-med[Rep1].avi
System Gain: 1.000000e+003
A/D card Gain: 1.000000e+000
Bit Resolution: 1.525879e-004
Bias: 0.000000e+000
High pass cutoff frequency: 2.000000e+001
Low pass cutoff frequency: 4.500000e+002
System Gain: 1.000000e+003
A/D card Gain: 1.000000e+000
Bit Resolution: 1.525879e-004
Bias: 0.000000e+000
High pass cutoff frequency: 2.000000e+001
Low pass cutoff frequency: 4.500000e+002
X [s],Tib-Ant [V],Gcn-Med [V]
4.680000e-001,-2.075195e-005,-1.693726e-005
4.690000e-001,-1.861572e-005,-7.171631e-006
4.700000e-001,-1.708984e-005,-1.464844e-005
4.710000e-001,-1.510620e-005,-1.922607e-005
4.720000e-001,-1.174927e-005,1.296997e-005
4.730000e-001,-1.037598e-005,3.997803e-005
4.740000e-001,-6.713867e-006,3.906250e-005
4.750000e-001,-9.613037e-006,-4.684448e-005
4.760000e-001,-5.798340e-006,-5.126953e-005
4.770000e-001,-6.713867e-006,6.103516e-006
4.780000e-001,-5.950928e-006,4.577637e-006
4.790000e-001,-1.037598e-005,-2.441406e-006
4.800000e-001,-1.205444e-005,-7.934570e-006
4.810000e-001,-8.697510e-006,2.288818e-006
4.820000e-001,-4.882813e-006,3.265381e-005
4.830000e-001,-4.882813e-006,3.540039e-005
4.840000e-001,-9.765625e-006,2.563477e-005
4.850000e-001,-1.480103e-005,9.002686e-006
4.860000e-001,-1.647949e-005,1.373291e-006
4.870000e-001,-1.495361e-005,1.022339e-005
4.880000e-001,-1.129150e-005,1.098633e-005
4.890000e-001,-1.342773e-005,-1.525879e-007
4.900000e-001,-1.663208e-005,-2.288818e-006
4.910000e-001,-1.998901e-005,-2.746582e-006
4.920000e-001,-2.273560e-005,5.493164e-006
4.930000e-001,-2.319336e-005,1.846313e-005
4.940000e-001,-2.075195e-005,1.754761e-005
4.950000e-001,-2.136230e-005,5.950928e-006
4.960000e-001,-1.953125e-005,-6.103516e-007
4.970000e-001,-1.815796e-005,-2.136230e-006
4.980000e-001,-1.800537e-005,-1.983643e-006
4.990000e-001,-1.831055e-005,-3.356934e-006
5.000000e-001,-1.434326e-005,-1.525879e-006
5.010000e-001,-1.251221e-005,-2.899170e-006
5.020000e-001,-8.087158e-006,-1.983643e-006
5.030000e-001,-7.629395e-006,2.899170e-006
5.040000e-001,-1.190186e-005,4.577637e-007
5.050000e-001,-1.281738e-005,-2.899170e-006
5.060000e-001,-1.800537e-005,1.068115e-006
5.070000e-001,-1.800537e-005,4.577637e-006
5.080000e-001,-2.304077e-005,2.593994e-006
5.090000e-001,-2.532959e-005,-6.561279e-006
5.100000e-001,-1.602173e-005,-2.746582e-006
5.110000e-001,-1.510620e-005,-4.272461e-006
5.120000e-001,-1.541138e-005,-1.525879e-006
5.130000e-001,-1.190186e-005,-4.272461e-006
5.140000e-001,-9.002686e-006,-3.051758e-007
5.150000e-001,-9.002686e-006,1.220703e-006
5.160000e-001,-4.119873e-006,1.068115e-006
5.170000e-001,-1.068115e-006,2.441406e-006
5.180000e-001,-4.272461e-006,1.831055e-006
5.190000e-001,-5.950928e-006,-3.204346e-006
5.200000e-001,-7.934570e-006,-3.356934e-006
5.210000e-001,-1.113892e-005,-3.356934e-006
5.220000e-001,-1.419067e-005,4.714966e-005
5.230000e-001,-1.419067e-005,8.255005e-005
5.240000e-001,-1.770020e-005,4.547119e-005
5.250000e-001,-1.556396e-005,6.256104e-006
5.260000e-001,-1.739502e-005,-2.502441e-005
5.270000e-001,-2.365112e-005,1.373291e-006
5.280000e-001,-2.227783e-005,-5.798340e-006
5.290000e-001,-2.212524e-005,-3.097534e-005
5.300000e-001,-1.586914e-005,-5.447388e-005
5.310000e-001,-1.541138e-005,-5.340576e-005
5.320000e-001,-1.922607e-005,-4.104614e-005
5.330000e-001,-1.602173e-005,-1.922607e-005
5.340000e-001,-1.571655e-005,-7.629395e-006
5.350000e-001,-1.449585e-005,1.068115e-005
5.360000e-001,-9.765625e-006,2.517700e-005
5.370000e-001,-7.476807e-006,2.761841e-005
5.380000e-001,-4.730225e-006,2.822876e-005
5.390000e-001,-6.256104e-006,2.395630e-005
5.400000e-001,-1.296997e-005,2.120972e-005
5.410000e-001,-1.846313e-005,2.182007e-005
5.420000e-001,-1.541138e-005,4.714966e-005
5.430000e-001,-7.934570e-006,4.486084e-005
5.440000e-001,-9.002686e-006,2.609253e-005
5.450000e-001,-7.781982e-006,1.480103e-005
5.460000e-001,-7.781982e-006,1.281738e-005
5.470000e-001,-1.007080e-005,-1.586914e-005
5.480000e-001,-1.235962e-005,-2.655029e-005
5.490000e-001,-1.998901e-005,-2.319336e-005
5.500000e-001,-2.288818e-005,-3.036499e-005
5.510000e-001,-1.998901e-005,-3.921509e-005
5.520000e-001,-2.243042e-005,-1.892090e-005
5.530000e-001,-2.349854e-005,5.996704e-005
5.540000e-001,-2.014160e-005,5.691528e-005
5.550000e-001,-2.105713e-005,-1.235962e-005
5.560000e-001,-2.182007e-005,1.220703e-006
5.570000e-001,-2.090454e-005,1.571655e-005
5.580000e-001,-1.953125e-005,-1.083374e-005
5.590000e-001,-1.480103e-005,5.493164e-006
5.600000e-001,-1.083374e-005,-6.866455e-006
5.610000e-001,-1.205444e-005,-5.828857e-005
5.620000e-001,-9.307861e-006,-8.010864e-005
5.630000e-001,-1.068115e-005,-4.043579e-005
5.640000e-001,-6.103516e-006,-3.814697e-006
5.650000e-001,-8.544922e-006,1.617432e-005
5.660000e-001,-1.174927e-005,2.746582e-005
5.670000e-001,-1.007080e-005,2.975464e-005
5.680000e-001,-5.950928e-006,2.059937e-005
5.690000e-001,-7.629395e-006,5.798340e-006
5.700000e-001,-1.632690e-005,-3.356934e-006
5.710000e-001,-1.815796e-005,1.190186e-005
5.720000e-001,-1.846313e-005,1.296997e-005
5.730000e-001,-1.800537e-005,4.272461e-006
5.740000e-001,-1.892090e-005,1.052856e-005
5.750000e-001,-1.785278e-005,2.853394e-005
5.760000e-001,-1.251221e-005,3.967285e-005
5.770000e-001,-1.052856e-005,4.013062e-005
5.780000e-001,-1.235962e-005,9.002686e-006
5.790000e-001,-1.235962e-005,4.577637e-007
5.800000e-001,-1.708984e-005,-7.629395e-006
5.810000e-001,-1.770020e-005,1.022339e-005
5.820000e-001,-1.373291e-005,5.111694e-005
5.830000e-001,-1.220703e-005,2.502441e-005
5.840000e-001,-1.495361e-005,-4.577637e-006
5.850000e-001,-1.388550e-005,-1.510620e-005
5.860000e-001,-1.037598e-005,-3.356934e-006
5.870000e-001,-1.068115e-005,-1.831055e-005
5.880000e-001,-1.663208e-005,-2.761841e-005
5.890000e-001,-1.663208e-005,-3.601074e-005
5.900000e-001,-1.068115e-005,-3.143311e-005
5.910000e-001,-1.052856e-005,-6.256104e-006
5.920000e-001,-1.800537e-005,1.281738e-005
5.930000e-001,-2.227783e-005,3.051758e-007
5.940000e-001,-1.678467e-005,-7.171631e-006
5.950000e-001,-1.571655e-005,-1.678467e-006
5.960000e-001,-1.525879e-005,1.068115e-006
5.970000e-001,-1.373291e-005,1.602173e-005
5.980000e-001,-1.190186e-005,2.304077e-005
5.990000e-001,-1.159668e-005,3.280640e-005
6.000000e-001,-9.307861e-006,4.577637e-007
6.010000e-001,-7.019043e-006,-3.524780e-005
6.020000e-001,-5.798340e-006,-2.075195e-005
6.030000e-001,-1.022339e-005,8.087158e-006
6.040000e-001,-9.002686e-006,2.731323e-005
6.050000e-001,-1.296997e-005,6.454468e-005
6.060000e-001,-9.765625e-006,-7.324219e-006
6.070000e-001,-1.541138e-005,-3.814697e-005
6.080000e-001,-1.510620e-005,-1.388550e-005
6.090000e-001,-1.647949e-005,-5.035400e-006
6.100000e-001,-1.785278e-005,8.697510e-006
6.110000e-001,-1.541138e-005,1.205444e-005
6.120000e-001,-1.342773e-005,2.899170e-006
6.130000e-001,-1.800537e-005,1.190186e-005
6.140000e-001,-1.281738e-005,-2.792358e-005
6.150000e-001,-1.419067e-005,1.205444e-005
6.160000e-001,-1.480103e-005,3.814697e-006
6.170000e-001,-1.342773e-005,-1.220703e-005
6.180000e-001,-1.525879e-005,1.068115e-006
6.190000e-001,-1.296997e-005,1.083374e-005
6.200000e-001,-1.632690e-005,1.495361e-005
6.210000e-001,-1.907349e-005,1.296997e-005
6.220000e-001,-1.831055e-005,1.571655e-005
6.230000e-001,-1.739502e-005,1.739502e-005
6.240000e-001,-1.632690e-005,1.754761e-005
6.250000e-001,-1.846313e-005,9.918213e-006
6.260000e-001,-1.525879e-005,9.002686e-006
6.270000e-001,-1.205444e-005,6.256104e-006
6.280000e-001,-1.144409e-005,2.441406e-006
6.290000e-001,-1.220703e-005,-7.781982e-006
6.300000e-001,-1.693726e-005,-9.460449e-006
6.310000e-001,-2.075195e-005,-7.629395e-006
6.320000e-001,-2.426147e-005,-1.052856e-005
6.330000e-001,-2.319336e-005,-1.159668e-005
6.340000e-001,-2.395630e-005,-6.561279e-006
6.350000e-001,-1.937866e-005,3.051758e-007
6.360000e-001,-1.525879e-005,9.155273e-007
6.370000e-001,-1.708984e-005,-9.155273e-007
6.380000e-001,-1.434326e-005,5.035400e-006
6.390000e-001,-9.002686e-006,1.480103e-005
6.400000e-001,-8.850098e-006,1.403809e-005
6.410000e-001,-5.798340e-006,8.087158e-006
6.420000e-001,-1.831055e-006,-7.781982e-006
6.430000e-001,-8.544922e-006,-1.190186e-005
6.440000e-001,-1.007080e-005,5.340576e-006
6.450000e-001,-1.602173e-005,3.463745e-005
6.460000e-001,-1.815796e-005,3.860474e-005
6.470000e-001,-1.480103e-005,1.800537e-005
6.480000e-001,-1.327515e-005,-6.103516e-007
6.490000e-001,-1.190186e-005,-1.403809e-005
6.500000e-001,-1.052856e-005,-2.441406e-006
6.510000e-001,-9.918213e-006,3.036499e-005
6.520000e-001,-1.129150e-005,-3.662109e-006
6.530000e-001,-1.373291e-005,-4.577637e-006
6.540000e-001,-1.602173e-005,-2.059937e-005
6.550000e-001,-1.190186e-005,-6.393433e-005
6.560000e-001,-1.113892e-005,-7.369995e-005
6.570000e-001,-8.850098e-006,-2.761841e-005
6.580000e-001,-1.129150e-005,1.983643e-005
6.590000e-001,-9.918213e-006,3.952026e-005
6.600000e-001,-7.476807e-006,3.738403e-005
6.610000e-001,-4.119873e-006,3.799438e-005
6.620000e-001,-9.918213e-006,5.096436e-005
6.630000e-001,-1.037598e-005,2.395630e-005
6.640000e-001,-1.281738e-005,-1.586914e-005
6.650000e-001,-1.800537e-005,-4.394531e-005
6.660000e-001,-1.815796e-005,-2.212524e-005
6.670000e-001,-1.815796e-005,3.051758e-007
6.680000e-001,-1.602173e-005,7.476807e-006
6.690000e-001,-1.495361e-005,1.281738e-005
6.700000e-001,-2.212524e-005,1.876831e-005
6.710000e-001,-2.609253e-005,-4.119873e-006
6.720000e-001,-2.655029e-005,-2.441406e-006
6.730000e-001,-2.624512e-005,2.212524e-005
6.740000e-001,-2.365112e-005,1.220703e-005
6.750000e-001,-1.647949e-005,3.509521e-006
6.760000e-001,-1.480103e-005,1.525879e-007
6.770000e-001,-1.159668e-005,2.593994e-005
6.780000e-001,-8.850098e-006,1.754761e-005
6.790000e-001,-6.866455e-006,3.814697e-006
6.800000e-001,-7.171631e-006,-4.272461e-006
6.810000e-001,-1.083374e-005,-3.204346e-006
6.820000e-001,-1.388550e-005,1.602173e-005
6.830000e-001,-1.312256e-005,2.258301e-005
6.840000e-001,-1.174927e-005,1.190186e-005
6.850000e-001,-1.373291e-005,-7.934570e-006
6.860000e-001,-1.281738e-005,-1.907349e-005
6.870000e-001,-1.327515e-005,-7.019043e-006
6.880000e-001,-1.251221e-005,-7.629395e-006
6.890000e-001,-2.090454e-005,6.103516e-007
6.900000e-001,-1.907349e-005,1.663208e-005
6.910000e-001,-1.937866e-005,-5.035400e-006
6.920000e-001,-1.571655e-005,3.204346e-006
6.930000e-001,-1.388550e-005,6.561279e-006
6.940000e-001,-1.373291e-005,-1.693726e-005
6.950000e-001,-1.312256e-005,-3.341675e-005
6.960000e-001,-9.307861e-006,-2.243042e-005
6.970000e-001,-9.765625e-006,-9.918213e-006
6.980000e-001,-8.850098e-006,3.829956e-005
6.990000e-001,-1.007080e-005,5.905151e-005
7.000000e-001,-8.697510e-006,3.082275e-005
7.010000e-001,-4.425049e-006,-1.251221e-005
7.020000e-001,-5.798340e-006,-2.365112e-005
7.030000e-001,-1.129150e-005,-1.281738e-005
7.040000e-001,-1.434326e-005,-7.324219e-006
7.050000e-001,-1.998901e-005,-2.899170e-006
7.060000e-001,-2.334595e-005,0.000000e+000
7.070000e-001,-2.334595e-005,-3.204346e-006
7.080000e-001,-1.983643e-005,-1.678467e-006
7.090000e-001,-1.998901e-005,-6.103516e-007
7.100000e-001,-1.800537e-005,-1.525879e-006
7.110000e-001,-1.327515e-005,9.155273e-007
7.120000e-001,-1.190186e-005,5.645752e-006
7.130000e-001,-1.556396e-005,4.882813e-006
7.140000e-001,-1.724243e-005,6.103516e-006
7.150000e-001,-1.678467e-005,3.814697e-006
7.160000e-001,-1.861572e-005,6.103516e-006
7.170000e-001,-1.846313e-005,1.129150e-005
7.180000e-001,-1.678467e-005,1.205444e-005
7.190000e-001,-1.724243e-005,1.342773e-005
7.200000e-001,-1.541138e-005,7.781982e-006
7.210000e-001,-1.434326e-005,1.037598e-005
7.220000e-001,-1.144409e-005,1.449585e-005
7.230000e-001,-8.697510e-006,6.408691e-006
7.240000e-001,-5.187988e-006,1.922607e-005
7.250000e-001,-1.052856e-005,2.151489e-005
7.260000e-001,-1.052856e-005,1.098633e-005
7.270000e-001,-1.068115e-005,6.103516e-007
7.280000e-001,-1.312256e-005,-1.678467e-005
7.290000e-001,-1.754761e-005,-2.914429e-005
7.300000e-001,-2.395630e-005,-1.998901e-005
7.310000e-001,-2.395630e-005,1.525879e-006
7.320000e-001,-1.159668e-005,7.019043e-006
7.330000e-001,-5.493164e-006,-2.624512e-005
7.340000e-001,-1.007080e-005,-4.745483e-005
7.350000e-001,-1.083374e-005,-3.005981e-005
7.360000e-001,-1.068115e-005,1.159668e-005
7.370000e-001,-9.155273e-006,3.845215e-005
7.380000e-001,-9.155273e-006,2.685547e-005
7.390000e-001,-5.493164e-006,1.831055e-005
7.400000e-001,-5.187988e-006,1.602173e-005
7.410000e-001,-6.866455e-006,3.051758e-006
7.420000e-001,-5.493164e-006,1.251221e-005
7.430000e-001,-1.312256e-005,2.029419e-005
7.440000e-001,-1.693726e-005,2.441406e-005
7.450000e-001,-1.419067e-005,4.455566e-005
7.460000e-001,-1.373291e-005,4.898071e-005
7.470000e-001,-2.014160e-005,-6.103516e-007
7.480000e-001,-2.685547e-005,-3.311157e-005
7.490000e-001,-2.700806e-005,-3.768921e-005
7.500000e-001,-2.548218e-005,-3.219604e-005
7.510000e-001,-2.319336e-005,-2.273560e-005
7.520000e-001,-2.243042e-005,-1.022339e-005
7.530000e-001,-1.998901e-005,1.998901e-005
7.540000e-001,-1.800537e-005,1.174927e-005
7.550000e-001,-1.586914e-005,-4.272461e-006
7.560000e-001,-1.754761e-005,5.035400e-006
7.570000e-001,-1.541138e-005,1.968384e-005
7.580000e-001,-1.022339e-005,5.783081e-005
7.590000e-001,-7.934570e-006,3.875732e-005
7.600000e-001,-8.544922e-006,-1.586914e-005
7.610000e-001,-9.460449e-006,-7.446289e-005
7.620000e-001,-9.765625e-006,-5.844116e-005
7.630000e-001,-1.403809e-005,-1.449585e-005
7.640000e-001,-1.678467e-005,6.408691e-006
7.650000e-001,-1.541138e-005,1.983643e-005
7.660000e-001,-1.419067e-005,-6.103516e-006
7.670000e-001,-8.239746e-006,-4.730225e-006
7.680000e-001,-1.083374e-005,1.693726e-005
7.690000e-001,-1.373291e-005,-7.629395e-007
7.700000e-001,-1.296997e-005,-2.014160e-005
7.710000e-001,-1.129150e-005,-7.019043e-006
7.720000e-001,-1.464844e-005,8.087158e-006
7.730000e-001,-1.647949e-005,3.051758e-005
7.740000e-001,-1.434326e-005,5.187988e-005
7.750000e-001,-1.235962e-005,5.050659e-005
7.760000e-001,-9.460449e-006,4.959106e-005
7.770000e-001,-1.327515e-005,1.083374e-005
7.780000e-001,-1.327515e-005,-3.234863e-005
7.790000e-001,-9.002686e-006,-3.662109e-005
7.800000e-001,-1.129150e-005,4.577637e-007
7.810000e-001,-1.220703e-005,2.441406e-006
7.820000e-001,-1.342773e-005,1.373291e-006
7.830000e-001,-1.327515e-005,1.235962e-005
7.840000e-001,-1.434326e-005,3.814697e-006
7.850000e-001,-1.205444e-005,3.662109e-006
7.860000e-001,-1.281738e-005,4.577637e-007
7.870000e-001,-1.205444e-005,-1.525879e-007
7.880000e-001,-1.708984e-005,-8.850098e-006
7.890000e-001,-1.754761e-005,1.312256e-005
7.900000e-001,-1.525879e-005,1.663208e-005
7.910000e-001,-1.708984e-005,1.037598e-005
7.920000e-001,-1.678467e-005,-3.967285e-006
7.930000e-001,-1.785278e-005,-5.035400e-006
7.940000e-001,-1.708984e-005,-1.968384e-005
7.950000e-001,-1.525879e-005,-3.097534e-005
7.960000e-001,-1.586914e-005,-1.052856e-005
7.970000e-001,-1.541138e-005,2.105713e-005
7.980000e-001,-1.281738e-005,2.014160e-005
7.990000e-001,-1.159668e-005,3.067017e-005
8.000000e-001,-1.464844e-005,2.746582e-005
8.010000e-001,-1.159668e-005,1.220703e-005
8.020000e-001,-1.327515e-005,6.256104e-006
8.030000e-001,-1.342773e-005,-9.918213e-006
8.040000e-001,-1.480103e-005,-1.312256e-005
8.050000e-001,-1.815796e-005,-1.068115e-005
8.060000e-001,-1.922607e-005,-1.220703e-006
8.070000e-001,-2.471924e-005,-8.087158e-006
8.080000e-001,-2.120972e-005,-1.022339e-005
8.090000e-001,-1.953125e-005,1.068115e-005
8.100000e-001,-1.724243e-005,1.144409e-005
8.110000e-001,-1.800537e-005,-3.219604e-005
8.120000e-001,-1.754761e-005,-2.136230e-005
8.130000e-001,-1.647949e-005,-3.662109e-006
8.140000e-001,-1.342773e-005,9.002686e-006
8.150000e-001,-1.159668e-005,1.113892e-005
8.160000e-001,-1.129150e-005,9.307861e-006
8.170000e-001,-6.408691e-006,2.899170e-006
8.180000e-001,-3.509521e-006,2.899170e-006
8.190000e-001,-5.950928e-006,1.220703e-005
8.200000e-001,-7.781982e-006,7.171631e-006
8.210000e-001,-9.155273e-006,4.119873e-006
8.220000e-001,-1.205444e-005,4.119873e-006
8.230000e-001,-1.022339e-005,6.561279e-006
8.240000e-001,-7.171631e-006,1.327515e-005
8.250000e-001,-9.460449e-006,1.327515e-005
8.260000e-001,-1.525879e-005,1.037598e-005
8.270000e-001,-1.724243e-005,9.307861e-006
8.280000e-001,-2.075195e-005,3.356934e-006
8.290000e-001,-2.319336e-005,1.373291e-006
8.300000e-001,-2.059937e-005,3.051758e-007
8.310000e-001,-1.983643e-005,1.220703e-006
8.320000e-001,-1.419067e-005,-4.730225e-006
8.330000e-001,-1.815796e-005,-4.882813e-006
8.340000e-001,-1.388550e-005,7.629395e-007
8.350000e-001,-9.002686e-006,3.051758e-007
8.360000e-001,-1.068115e-005,2.288818e-006
8.370000e-001,-7.781982e-006,1.525879e-006
8.380000e-001,-9.002686e-006,1.098633e-005
8.390000e-001,-1.159668e-005,1.510620e-005
8.400000e-001,-1.037598e-005,1.678467e-005
8.410000e-001,-1.525879e-005,1.480103e-005
8.420000e-001,-1.449585e-005,9.918213e-006
8.430000e-001,-1.464844e-005,3.967285e-006
8.440000e-001,-1.327515e-005,-1.113892e-005
8.450000e-001,-1.037598e-005,-1.388550e-005
8.460000e-001,-1.434326e-005,-4.272461e-006
8.470000e-001,-1.510620e-005,1.510620e-005
8.480000e-001,-1.739502e-005,3.005981e-005
8.490000e-001,-2.578735e-005,2.288818e-006
8.500000e-001,-2.761841e-005,4.119873e-006
8.510000e-001,-2.243042e-005,-9.155273e-006
8.520000e-001,-2.029419e-005,-2.075195e-005
8.530000e-001,-1.525879e-005,-3.265381e-005
8.540000e-001,-1.373291e-005,-1.678467e-005
8.550000e-001,-1.113892e-005,1.770020e-005
8.560000e-001,-1.052856e-005,5.218506e-005
8.570000e-001,-9.460449e-006,1.907349e-005
8.580000e-001,-1.190186e-005,-3.417969e-005
8.590000e-001,-1.327515e-005,-2.090454e-005
8.600000e-001,-8.697510e-006,-7.324219e-006
8.610000e-001,-1.022339e-005,7.629395e-007
8.620000e-001,-1.007080e-005,2.746582e-006
8.630000e-001,-9.307861e-006,3.509521e-006
8.640000e-001,-8.239746e-006,3.662109e-006
8.650000e-001,-9.613037e-006,-1.037598e-005
8.660000e-001,-1.373291e-005,-1.983643e-006
8.670000e-001,-1.480103e-005,7.934570e-006
8.680000e-001,-1.174927e-005,6.713867e-006
8.690000e-001,-1.708984e-005,1.678467e-006
8.700000e-001,-1.663208e-005,5.645752e-006
8.710000e-001,-2.319336e-005,1.953125e-005
8.720000e-001,-2.563477e-005,1.770020e-005
8.730000e-001,-2.655029e-005,4.119873e-006
8.740000e-001,-2.029419e-005,3.967285e-006
8.750000e-001,-1.632690e-005,6.103516e-006
8.760000e-001,-1.037598e-005,5.493164e-006
8.770000e-001,-5.340576e-006,4.425049e-006
8.780000e-001,-8.544922e-006,9.460449e-006
8.790000e-001,-2.746582e-006,1.510620e-005
8.800000e-001,-3.967285e-006,1.205444e-005
8.810000e-001,-5.798340e-006,8.697510e-006
8.820000e-001,-6.408691e-006,9.307861e-006
8.830000e-001,-9.460449e-006,5.340576e-006
8.840000e-001,-1.052856e-005,5.950928e-006
8.850000e-001,-1.602173e-005,-1.220703e-006
8.860000e-001,-1.815796e-005,-5.950928e-006
8.870000e-001,-1.815796e-005,-2.288818e-006
8.880000e-001,-2.166748e-005,-1.983643e-006
8.890000e-001,-2.639771e-005,-4.272461e-006
8.900000e-001,-2.380371e-005,-5.798340e-006
8.910000e-001,-2.822876e-005,-9.460449e-006
8.920000e-001,-2.502441e-005,-9.155273e-006
8.930000e-001,-1.937866e-005,-8.850098e-006
8.940000e-001,-1.296997e-005,-3.356934e-006
8.950000e-001,-1.174927e-005,5.950928e-006
8.960000e-001,-1.296997e-005,-1.068115e-006
8.970000e-001,-9.765625e-006,3.967285e-006
8.980000e-001,-9.765625e-006,-7.171631e-006
8.990000e-001,-7.171631e-006,1.571655e-005
9.000000e-001,-3.356934e-006,2.197266e-005
9.010000e-001,-6.103516e-007,9.613037e-006
9.020000e-001,-7.324219e-006,2.029419e-005
9.030000e-001,-9.307861e-006,2.288818e-006
9.040000e-001,-8.697510e-006,-1.220703e-006
9.050000e-001,-5.493164e-006,-6.103516e-007
9.060000e-001,-5.798340e-006,2.899170e-006
9.070000e-001,-1.327515e-005,1.281738e-005
9.080000e-001,-2.029419e-005,-2.441406e-006
9.090000e-001,-2.075195e-005,-8.239746e-006
9.100000e-001,-2.090454e-005,-1.983643e-005
9.110000e-001,-2.563477e-005,-9.155273e-006
9.120000e-001,-2.456665e-005,1.464844e-005
9.130000e-001,-2.166748e-005,1.953125e-005
9.140000e-001,-2.120972e-005,8.697510e-006
9.150000e-001,-1.754761e-005,1.831055e-006
9.160000e-001,-1.434326e-005,1.525879e-006
9.170000e-001,-1.434326e-005,-9.155273e-007
9.180000e-001,-1.449585e-005,2.441406e-006
9.190000e-001,-1.419067e-005,1.129150e-005
9.200000e-001,-1.144409e-005,1.052856e-005
9.210000e-001,-1.129150e-005,2.014160e-005
9.220000e-001,-8.544922e-006,2.639771e-005
9.230000e-001,-1.159668e-005,1.129150e-005
9.240000e-001,-7.019043e-006,-2.807617e-005
9.250000e-001,-3.662109e-006,-2.548218e-005
9.260000e-001,-8.850098e-006,-9.918213e-006
9.270000e-001,-1.541138e-005,-6.561279e-006
9.280000e-001,-1.892090e-005,4.272461e-006
9.290000e-001,-1.693726e-005,-1.861572e-005
9.300000e-001,-8.850098e-006,-2.166748e-005
9.310000e-001,-1.296997e-005,-5.493164e-006
9.320000e-001,-1.388550e-005,3.402710e-005
9.330000e-001,-2.014160e-005,4.791260e-005
9.340000e-001,-2.059937e-005,1.739502e-005
9.350000e-001,-1.785278e-005,5.340576e-006
9.360000e-001,-1.953125e-005,-1.525879e-006
9.370000e-001,-2.044678e-005,-9.155273e-006
9.380000e-001,-2.090454e-005,-1.953125e-005
9.390000e-001,-1.953125e-005,-1.831055e-006
9.400000e-001,-1.586914e-005,1.358032e-005
9.410000e-001,-1.113892e-005,2.700806e-005
9.420000e-001,-1.464844e-005,4.364014e-005
9.430000e-001,-8.850098e-006,7.019043e-006
9.440000e-001,-3.967285e-006,-2.761841e-005
9.450000e-001,-5.035400e-006,-2.563477e-005
9.460000e-001,-1.159668e-005,3.524780e-005
9.470000e-001,-1.144409e-005,6.301880e-005
9.480000e-001,-1.419067e-005,1.541138e-005
9.490000e-001,-1.983643e-005,-3.402710e-005
9.500000e-001,-2.197266e-005,-8.331299e-005
9.510000e-001,-2.441406e-005,-4.776001e-005
9.520000e-001,-1.525879e-005,-7.324219e-006
9.530000e-001,-1.251221e-005,-1.434326e-005
9.540000e-001,-1.647949e-005,1.403809e-005
9.550000e-001,-1.342773e-005,1.373291e-005
9.560000e-001,-7.629395e-006,9.765625e-006
9.570000e-001,-3.356934e-006,-6.713867e-006
9.580000e-001,-5.798340e-006,-1.266479e-005
9.590000e-001,-5.798340e-006,7.019043e-006
9.600000e-001,-1.068115e-006,5.081177e-005
9.610000e-001,-5.187988e-006,8.209229e-005
9.620000e-001,-9.918213e-006,7.888794e-005
9.630000e-001,-1.144409e-005,-4.272461e-006
9.640000e-001,-1.602173e-005,-4.867554e-005
9.650000e-001,-1.968384e-005,-2.990723e-005
9.660000e-001,-1.770020e-005,-1.541138e-005
9.670000e-001,-1.831055e-005,-4.425049e-006
9.680000e-001,-2.029419e-005,1.831055e-006
9.690000e-001,-2.319336e-005,-2.441406e-006
9.700000e-001,-2.227783e-005,5.187988e-006
9.710000e-001,-2.334595e-005,9.155273e-006
9.720000e-001,-2.456665e-005,9.155273e-007
9.730000e-001,-2.334595e-005,-1.678467e-006
9.740000e-001,-1.693726e-005,1.739502e-005
9.750000e-001,-1.266479e-005,1.358032e-005
9.760000e-001,-7.324219e-006,-1.495361e-005
9.770000e-001,-9.307861e-006,-2.960205e-005
9.780000e-001,-1.113892e-005,-1.037598e-005
9.790000e-001,-9.613037e-006,2.120972e-005
9.800000e-001,-7.934570e-006,1.388550e-005
9.810000e-001,-5.340576e-006,1.037598e-005
9.820000e-001,-3.662109e-006,9.460449e-006
9.830000e-001,-2.899170e-006,1.556396e-005
9.840000e-001,-7.171631e-006,1.358032e-005
9.850000e-001,-1.129150e-005,3.051758e-006
9.860000e-001,-1.449585e-005,5.340576e-006
9.870000e-001,-1.846313e-005,1.907349e-005
9.880000e-001,-1.892090e-005,4.501343e-005
9.890000e-001,-1.907349e-005,3.021240e-005
9.900000e-001,-2.243042e-005,-1.419067e-005
9.910000e-001,-2.166748e-005,-1.495361e-005
9.920000e-001,-1.907349e-005,-3.555298e-005
9.930000e-001,-1.708984e-005,-4.104614e-005
9.940000e-001,-1.861572e-005,-2.059937e-005
9.950000e-001,-1.861572e-005,-2.593994e-006
9.960000e-001,-1.953125e-005,5.493164e-006
9.970000e-001,-1.403809e-005,2.197266e-005
9.980000e-001,-1.190186e-005,6.256104e-006
9.990000e-001,-1.434326e-005,-1.129150e-005
1.000000e+000,-7.476807e-006,-3.356934e-006
1.001000e+000,-1.525879e-006,6.713867e-006
